MEDCOD,MEFCOD,MEDNOM,MEDPRES,MEDCNC,MEDTIP,MEDPET,MEDFF,MEDEST,MEDESTVTA,MEDFACTPER,MEDTRANAC,MEDTRALOC,MEDCOMP,MEDPS,MEDCS,MEDHI,MEDACT,MEDINDVCTO,PRDPREADQ,PRDPREDIST,PRDPREOPE,PRDINDACT,PRDSTKMIN,PRDSTKMAX,PRDPTOREP,PRDSIT,PRDADI,PRDFECHULT,MEDREGSAN,PREADQ_DO,PREDIS_DO,PREOPE_DO,PRDTIPOMED,MEDNOMABR,MEDNARCOT,MNARCOT,TIPONC,FECULTPREC,CODIGO_SIG,FECHAVRS,PRDSTKPROM,_NullFlags
12570,,TORNILLO CORTICAL 4.5 mm X 45 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300220,,0,b'\x00'
12571,,TORNILLO CORTICAL 4.5 mm X 46 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300013,,0,b'\x00'
12572,,TORNILLO CORTICAL 4.5 mm X 48 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300012,,0,b'\x00'
12573,,TORNILLO CORTICAL 4.5 mm X 50 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300011,,0,b'\x00'
12574,,TORNILLO CORTICAL 4.5 mm X 52 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300006,,0,b'\x00'
12575,,TORNILLO CORTICAL 4.5 mm X 54 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300074,,0,b'\x00'
12576,,TORNILLO CORTICAL 4.5 mm X 55 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300010,,0,b'\x00'
12577,,TORNILLO CORTICAL 4.5 mm X 56 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300075,,0,b'\x00'
12578,,TORNILLO CORTICAL 4.5 mm X 58 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300076,,0,b'\x00'
12579,,TORNILLO CORTICAL 4.5 mm X 60 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300009,,0,b'\x00'
12580,,TORNILLO CORTICAL 4.5 mm X 65 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300066,,0,b'\x00'
12581,,TORNILLO CORTICAL 4.5 mm X 70 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900300067,,0,b'\x00'
12590,,TORNILLO ESPONJOSO 3.5 mm X 10 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370084,,0,b'\x00'
12595,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 14 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370070,,0,b'\x00'
12596,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 16 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370024,,0,b'\x00'
12597,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 18 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370023,,0,b'\x00'
12599,,TORNILLO ESPONJOSO 4.0 mm X 22 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370069,,0,b'\x00'
12600,,TORNILLO ESPONJOSO 4.0 mm X 24 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370049,,0,b'\x00'
12601,,TORNILLO ESPONJOSO 4.0 mm x 26 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370050,,0,b'\x00'
12605,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 35 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370052,,0,b'\x00'
12607,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 40 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370026,,0,b'\x00'
12609,,TORNILLO PARA HUESO ESPONJOSO 4.0 mm X 50 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370018,,0,b'\x00'
12614,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 16 mm X 30 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370078,,0,b'\x00'
12616,,TORNILLO ESPONJOSO 6.5 mm ROSCA 16 mm X 40 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370038,,0,b'\x00'
12617,,TORNILLO ESPONJOSO 6.5 mm ROSCA 16 mm X 45 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370039,,0,b'\x00'
12620,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 16 mm X 60 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12625,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 16 mm X 85 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370089,,0,b'\x00'
12631,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 45 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370130,,0,b'\x00'
12632,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 50 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370009,,0,b'\x00'
12633,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 55 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370008,,0,b'\x00'
12638,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 80 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370004,,0,b'\x00'
12639,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 85 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370091,,0,b'\x00'
12641,,TORNILLO PARA HUESO ESPONJOSO 6.5 mm X ROSCA 32 mm X 95 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370117,,0,b'\x00'
12644,,TORNILLO PARA HUESO ESPONJOSO ROSCA TOTAL 6.5 mm X 40 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900370102,,0,b'\x00'
12658,,TORNILLO MALEOLAR 4.5mm X 30mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900010351,,0,b'\x00'
12659,,TORNILLO MALEOLAR 4.5mm X 35mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900010265,,0,b'\x00'
12661,,TORNILLO MALEOLAR 4.5mm X 45mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900010256,,0,b'\x00'
12666,,TORNILLO MALEOLAR 4.5 mm X 70 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,496900010544,,0,b'\x00'
12668,,TRANSAMINASA GLUTAMICA OXALACETICA (TGO) CINETICO X 100 DETERMINACIONES,100 DET,,I,_,KIT,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,351100020538,,0,b'\x00'
12669,,TRANSAMINASA GLUTAMICA OXALACETICA (TGO) CINETICO,200 DET,,I,_,KIT,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,351100020568,,0,b'\x00'
12671,,REACTIVO DE TRANSAMINASA TGO - AST..,100 DET,,I,_,KIT,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,0,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12672,,REACTIVO DE TRANSAMINASA GLUTAMICA OXALACETICA (TGO),200 DET,,I,_,KIT,_,,,,,,_,_,_,1,N,45.6,51.3,57.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,351100020355,,0,b'\x00'
12679,,REACTIVO DE TRIGLICERIDOS ENZIMATICO,100 DET,,I,_,KIT,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,351100020181,,0,b'\x00'
12691,,TUBO 12 X 75 C/TAPA,5 mL,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12692,,TUBO PARA EXTRACCION DE SANGRE CON SISTEMA DE VACIO DE POLIPROPILENO DE 5 mL CON CITRATO DE SODIO AL,,,I,_,UNIDAD,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,511000260055,,0,b'\x00'
12696,,TUBO DE ENSAYO CON TAPA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12697,,TUBO DE EXTRACCION AL VACIO,2 mL,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12698,,TUBO DE LATEX,1/ 16 x 1 1,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12699,,TUBO OROFARINGEO (TUBO DE MAYO) N° 0,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701010037,,0,b'\x00'
12700,,TUBO OROFARINGEO (TUBO DE MAYO) N° 1,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701010029,,0,b'\x00'
12701,,TUBO OROFARINGEO (TUBO DE MAYO) N° 2,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701010030,,0,b'\x00'
12702,,TUBO OROFARINGEO (TUBO DE MAYO) N° 3,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,5.0,5.625,6.25,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495701010031,,0,b'\x00'
12703,,TUBO OROFARINGEO (TUBO DE MAYO) N° 4,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,4.0,4.5,5.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-07-01,495701010032,,0,b'\x00'
12704,,TUBO OROFARINGEO (TUBO DE MAYO) N° 6,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701010040,,0,b'\x00'
12707,,TUBO DE TRAQUEOTOMIA DE SHILLUY,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12711,,TUBO ENDOTRAQUEAL  CON BALON,9 MM,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12714,,TUBO ENDOTRAQUEAL DESCARTABLE,,3.0 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.950617,4.444444,5.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,3.950617,4.444444,5.0,X,,,,,2018-05-10,,,0,b'\x00'
12715,,TUBO ENDOTRAQUEAL DESCARTABLE,,3.5 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.74,4.208,4.67,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,,,0,b'\x00'
12716,,TUBO ENDOTRAQUEAL DESCARTABLE,,4.0 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12717,,TUBO ENDOTRAQUEAL DESCARTABLE,,4.5 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12718,,TUBO ENDOTRAQUEAL DESCARTABLE,,5.0 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12720,,TUBO ENDOTRAQUEAL DESCARTABLE,,8.0 MM,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12721,,TUBO ENDOTRAQUEAL DESCARTABLE,8.5,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12722,,TUBO ENDOTRAQUEAL DESCARTABLE,"N)6,5",,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12725,,TUBO ENDOTRAQUEAL CON GLOBO N° 2 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630241,,0,b'\x00'
12726,,TUBO ENDOTRAQUEAL CON GLOBO N° 2.5 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630262,,0,b'\x00'
12727,,TUBO ENDOTRAQUEAL CON GLOBO N° 3 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12728,,TUBO ENDOTRAQUEAL CON GLOBO N° 3.5 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12729,,TUBO ENDOTRAQUEAL CON GLOBO N° 4 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630231,,0,b'\x00'
12730,,TUBO ENDOTRAQUEAL CON GLOBO N¢ 4.5 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630027,,0,b'\x00'
12731,,TUBO ENDOTRAQUEAL CON GLOBO N¢ 5 F*,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,7.8,8.775,9.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700630219,,0,b'\x00'
12732,,TUBO ENDOTRAQUEAL CON GLOBO (CUFF) N° 5.5 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,7.8,8.775,9.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700630220,,0,b'\x00'
12733,,TUBO ENDOTRAQUEAL N° 6 F  CON CUFF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,7.8,8.775,9.75,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700630221,,0,b'\x00'
12734,,TUBO ENDOTRAQUEAL Nº 6.5 CON CUFF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,1.6,1.8,2.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700630222,,0,b'\x00'
12735,,TUBO ENDOTRAQUEAL Nº 7.0 CON CUFF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630036,,0,b'\x00'
12736,,TUBO ENDOTRAQUEAL Nº 7.5 CON CUFF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630223,,0,b'\x00'
12737,,TUBO ENDOTRAQUEAL Nº 8.0 CON CUFF,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.75,4.219,4.69,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700630037,,0,b'\x00'
12738,,TUBO ENDOTRAQUEAL SIN GLOBO N° 10 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12740,,TUBO ENDOTRAQUEAL SIN GLOBO N° 7 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630263,,0,b'\x00'
12741,,TUBO ENDOTRAQUEAL SIN GLOBO N° 8 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630265,,0,b'\x00'
12742,,TUBO ENDOTRAQUEAL SIN GLOBO N° 9 F,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700630318,,0,b'\x00'
12746,,TUBO DE VIDRIO BOROSILICATO 13 mm X 100 mm,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,511000080768,,0,b'\x00'
12748,,TUBO DE VIDRIO BOROSILICATO 16 mm X 125 mm CON TAPA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,511000080165,,0,b'\x00'
12749,,TUBOS VACUTAINER,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,,,0,b'\x00'
12756,,SOLUCION TURK,1 L,,I,_,SOLUCI,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,351000021743,,0,b'\x00'
12761,,REACTIVO DE UREA ENZIMATICA,100 DET,,I,_,KIT,S,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,351100020185,,0,b'\x00'
12780,,VASELINA  SOLIDA,5 g,,I,_,SOLUCI,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495701420034,,0,b'\x00'
12781,,VASELINA LIQUIDA,1 L,,I,_,SOLUCI,_,,,,,,_,_,_,1,N,10.56,11.88,13.2,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495701420006,,0,b'\x00'
12784,,FRASCO DE POLIESTIRENO TAPA A ROSCA PARA ORINA,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.55,0.619,0.7,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,S,,,,,2018-05-10,512000150563,,0,b'\x00'
12785,,VASOS DESECHABLES PARA BK,,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.007901,0.008889,0.01,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.007901,0.008889,0.01,X,,,,,2018-05-10,,,0,b'\x00'
12793,,"VENDA DE YESO 3"" X 5 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,5.135803,5.777778,6.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,5.135803,5.777778,6.5,X,,,,,2018-05-10,495700790006,,0,b'\x00'
12794,,"VENDA DE YESO 4"" X 3 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700790037,,0,b'\x00'
12795,,"VENDA DE YESO 4"" X 5 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,3.05,3.431,3.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700790001,,0,b'\x00'
12796,,"VENDA DE YESO 6"" X 3 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700790008,,0,b'\x00'
12798,,"VENDA DE YESO 6"" X 5 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,5.1,5.738,5.8,,0,0,0,1,N,2018-08-31 15:04:43.999000,,5.0,5.0,6.0,X,,,,,2018-05-10,495700790002,,0,b'\x00'
12800,,"VENDA DE YESO 8"" X 3 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,0.0,0.0,0.0,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,,495700790010,,0,b'\x00'
12801,,"VENDA DE YESO 8"" X 5 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,6.6,7.425,7.5,,0,0,0,1,N,2018-08-31 15:04:43.999000,,0.0,0.0,0.0,X,,,,,2018-05-10,495700790003,,0,b'\x00'
12803,,"VENDA ELASTICA 5"" X 10 yd",,,I,_,UNIDAD,_,,,,,,_,_,_,1,N,2.291358,2.577778,2.9,,0,0,0,1,N,2018-08-31 15:04:43.999000,,2.291358,2.577778,2.9,S,,,,,2018-05-10,495700670083,,0,b'\x00'
